rlrange=50,sigma2=10
0,0,0,4.088579999643116e-05,0.00023009519999914118,0.008240938799996456,14.178,6.138,3.368
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1102600000613166e-05,0.0002628301999970972,0.008344960999995692,13.618,4.978,3.338
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2771799999627545e-05,0.00022481819999620712,0.008525563800000328,14.504,4.874,3.316
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2974000009962766e-05,0.0002312146000112989,0.008744552399993154,14.208,4.676,3.306
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.135940000287519e-05,0.0002157370000022638,0.007175049400003445,14.306,4.868,3.352
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.845160000628312e-05,0.00019774320000351509,0.007219525600003635,13.508,4.574,3.322
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1205799999715964e-05,0.00021093760000258043,0.009033498599996165,14.31,4.926,3.36
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.403640000191444e-05,0.00021925600000167832,0.008819460600001548,13.87,4.734,3.356
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.264120000107141e-05,0.00020645439999907467,0.008952458999990994,14.144,4.696,3.342
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.044000000203596e-05,0.00021122019999347686,0.01057923380000102,14.064,4.584,3.382
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.287440000825882e-05,0.00019820220001565757,0.009729048600005626,14.046,4.554,3.334
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.167560000360027e-05,0.0002089929999974629,0.008763145199995506,13.126,4.442,3.322
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.382440000335919e-05,0.0002210306000042692,0.009016179799994915,14.128,4.634,3.38
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.085819999954765e-05,0.00020585160000155157,0.007273475000001781,13.392,4.78,3.326
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.0946199998870727e-05,0.00021354999999221035,0.007760801400005676,14.002,4.666,3.314
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.193659999418742e-05,0.0002290145999913875,0.008533818200005499,15.036,5.158,3.394
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.146539999965171e-05,0.00021454119999543764,0.007429501799997525,14.616,4.644,3.356
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.188559999738572e-05,0.00021136120000028312,0.00927549799999997,13.664,4.858,3.442
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9209200003369914e-05,0.0001296290000063891,0.008898440600003141,13.624,13.624,3.32
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.138379999676545e-05,0.00022151319999420593,0.00856613539999671,14.126,8.144,3.32
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.6316399998668203e-05,0.00021282219999557128,0.008738028199994915,13.316,5.69,3.312
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.828899999665737e-05,0.0003020008000071357,0.00925867740000058,13.718,5.54,3.29
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.371660000379052e-05,0.000254250200005572,0.00849055700000781,14.548,4.946,3.38
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1145999999571356e-05,0.00025359659999912767,0.008208142399997996,13.948,4.96,3.394
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9772799997081165e-05,0.00022610099999383236,0.009200592799999867,12.23,4.612,3.408
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.934479999998075e-05,0.00022446720000016284,0.007428945000000112,13.8,4.586,3.292
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.3786199999885865e-05,0.00023306539999975938,0.008001404799999364,13.716,4.474,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.011500000251544e-05,0.0002238904000068942,0.0077336851999943975,13.648,4.67,3.356
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.074200000059136e-05,0.00022716500000069572,0.008243470200004594,14.05,4.656,3.372
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.914019999820084e-05,0.00023428679999824454,0.008280256000001828,13.488,4.922,3.378
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1713400005392035e-05,0.00023415540001042246,0.00793778820000034,13.696,4.592,3.354
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.182480000508804e-05,0.00021333480000794224,0.008489996999999676,13.318,4.33,3.328
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9522400002624636e-05,0.00021567939999658848,0.008323146999998698,13.566,4.616,3.376
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.239019999795346e-05,0.0002488518000050135,0.008563524000003327,13.754,4.896,3.352
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.8902399999642514e-05,0.00021020839999846431,0.008499064800003907,13.822,4.528,3.334
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.904280000324434e-05,0.00021338220000689033,0.008082531000005019,13.53,4.404,3.346
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.260500000191314e-05,0.0002296625999965727,0.009058630200001062,13.71,4.45,3.34
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.3722399997022876e-05,0.00023233879999315832,0.008498039600003721,14.012,4.596,3.346
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.338680000137174e-05,0.00023850320000201464,0.008952353400000447,14.066,4.406,3.298
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.187160000674339e-05,0.00014264560000947312,0.008441148799997336,14.522,14.522,3.322
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.040940000004411e-05,0.00024351319999732369,0.007456577200004176,13.946,8.862,3.372
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2655999998260085e-05,0.0002597602000000734,0.008196734799998922,14.344,5.568,3.318
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.214060000413156e-05,0.0002969462000050953,0.01005347099999517,13.038,5.334,3.378
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.957839999930002e-05,0.0002995406000018193,0.007447581799998261,13.22,4.846,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.4256399995902026e-05,0.0002740565999911269,0.008398975600004178,14.77,4.63,3.312
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.381639999883191e-05,0.00026237419999461056,0.008063626600003317,13.99,4.452,3.346
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.072080000196365e-05,0.00024383499999203195,0.007778892999991512,13.824,4.478,3.31
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.933560000314174e-05,0.0002390582000057293,0.008100503799999843,13.666,4.472,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.3717599998672086e-05,0.0002489123999976073,0.008760379000003923,13.552,4.42,3.318
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.888880000158679e-05,0.00023750720000180082,0.00864442300000519,13.25,4.38,3.372
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1851399999359274e-05,0.00024485160000494946,0.009007721599995421,13.22,4.278,3.324
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.988680000065869e-05,0.0002267127999953118,0.009725513200005935,14.374,4.234,3.314
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.238140000370549e-05,0.00025084799999649474,0.006775206799996795,13.95,4.648,3.382
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.598399999576941e-05,0.00026201920000494284,0.008611962000001767,14.17,4.372,3.31
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.12805999981174e-05,0.0002456139999894731,0.007487186599996221,13.528,4.59,3.366
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.899299999648065e-05,0.00022633519999590136,0.008783088999994106,14.142,4.456,3.396
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.139699999450386e-05,0.0002269173999961822,0.009167906800001674,14.432,4.35,3.352
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.3228000003182384e-05,0.0002604836000050454,0.008234117000001333,13.786,4.49,3.35
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.8917800004128366e-05,0.0002316940000005161,0.008354317799999535,13.608,4.318,3.276
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,6.898180000416687e-05,0.00027530440000373346,0.008060995799998636,14.202,4.358,3.31
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.500579999739784e-05,0.00015908079999962866,0.008385861199993997,14.438,14.438,3.32
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1321799997149356e-05,0.0002773969999984729,0.008303998199999569,13.706,8.656,3.382
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.050360000019282e-05,0.00026810080000132073,0.009186716599996089,14.516,5.618,3.366
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.444100000000617e-05,0.0003289053999956195,0.008984576000001198,13.502,5.142,3.398
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.176099999540384e-05,0.00027980079999633743,0.0089684363999977,14.018,4.646,3.358
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.929860000083863e-05,0.0002790596000013466,0.00842050959999824,13.526,4.404,3.286
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2274199994153605e-05,0.00028885799999125083,0.008027135400006045,14.222,4.942,3.396
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2887400007202815e-05,0.0003048056000047836,0.008596580200001426,13.158,4.564,3.354
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.006879999906232e-05,0.000256060200007596,0.007062855600000148,14.342,4.6,3.406
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.199179999250191e-05,0.00026511079999181676,0.009310844399998587,14.27,4.442,3.304
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2629799996575456e-05,0.00026937519999455616,0.00972699979999652,13.102,4.424,3.392
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.0667599997505024e-05,0.00025911259999838874,0.007721900399999868,13.524,4.652,3.334
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.86843999967823e-05,0.00023843139999735286,0.008034207400000014,13.474,4.11,3.306
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.098639999938314e-05,0.000255743399999119,0.008057156999993367,13.638,4.29,3.34
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.02252000030785e-05,0.00026953740000544715,0.0078807900000038,13.876,4.5,3.34
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.526659999783078e-05,0.000274420799993095,0.008857603800000106,13.586,4.498,3.378
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,6.167879999838988e-05,0.00028842579999582087,0.009281967599997642,14.482,4.39,3.414
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.999380000050223e-05,0.0002452706000003673,0.008595641399999295,13.758,4.35,3.336
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.7988400003087005e-05,0.0002524768000048425,0.007426087000004372,13.482,4.392,3.334
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.844539999818153e-05,0.00024174359999642547,0.0079427997999951,12.944,4.36,3.38
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.167379999807963e-05,0.0002698566000021856,0.008434630999999627,13.864,4.232,3.342
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.255220000322879e-05,0.0001760142000052838,0.0068940501999964,13.764,13.764,3.3
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9762600001722605e-05,0.00027973700000757164,0.008614092400000573,14.372,7.952,3.344
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.4376200006809085e-05,0.00033173160001069845,0.009512703999998394,14.638,5.48,3.402
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9473000002544724e-05,0.00029755740000609877,0.008527022000002944,13.238,4.85,3.38
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.280180000250766e-05,0.00031225540000195907,0.008529515000008814,14.546,4.588,3.338
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,5.084480000368785e-05,0.00031091500000911764,0.008574676199997158,14.548,4.636,3.33
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9615800003957705e-05,0.0002796020000041608,0.010108947400001853,14.206,4.41,3.394
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.991819999464496e-05,0.00028116799999997966,0.009304878799996459,13.672,4.388,3.38
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.004439999744136e-05,0.0002747900000013033,0.006616411999999855,14.226,4.83,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.02780000013081e-05,0.00028531919999932144,0.007693857799998568,14.874,4.472,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.133840000395139e-05,0.00027125399999886215,0.007649343999999473,14.746,4.41,3.3
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.2680400003973776e-05,0.0002990870000062387,0.008112720000002809,14.29,4.554,3.316
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.017059999569028e-05,0.00026511399999435526,0.009327383800000916,13.132,4.348,3.282
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.0093800001159255e-05,0.0002890128000040022,0.00782879019999882,12.87,4.538,3.386
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.615380000359437e-05,0.0003073585999973147,0.008665086599999086,13.272,4.408,3.34
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9286399993670784e-05,0.00029128679998893857,0.008984073199996147,13.286,4.71,3.428
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.094620000205396e-05,0.0002938658000043688,0.008544412400004604,13.616,4.814,3.36
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.140399999823785e-05,0.00028182779999815465,0.008059529799999382,13.76,4.264,3.34
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.118039999548273e-05,0.0002917979999888303,0.008455329199997778,13.994,4.532,3.42
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.167580000375892e-05,0.00027168020000635805,0.00977626499999542,14.512,4.2,3.328
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.195060000392914e-05,0.00030970780000961893,0.008188956400001189,13.678,4.434,3.33
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.05854000096042e-05,0.00018576400000392822,0.008128871400005209,13.744,13.744,3.358
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.354520000197226e-05,0.00031809840000141773,0.009043323999998392,13.676,7.748,3.352
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.513640000504893e-05,0.0003447822000111955,0.0102102222000035,15.036,5.368,3.314
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.119940000873612e-05,0.0003163928000176384,0.0075370450000136775,13.424,4.738,3.352
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.370199998811586e-05,0.00032755519998863746,0.0091102738000136,13.84,4.308,3.344
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1929000009076844e-05,0.0003459222000083173,0.008202149799983089,14.004,4.634,3.348
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.179319999911968e-05,0.00033253960000092776,0.008622693999992407,12.474,4.308,3.324
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.476180000710883e-05,0.0003200622000013027,0.008675417599994035,14.718,4.622,3.348
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.488420000689075e-05,0.0003183683999977802,0.008786297000002379,14.602,4.454,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.0375800001129394e-05,0.0003149161999954231,0.007611725599999773,13.722,4.58,3.382
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.247079999458947e-05,0.00029813019998255186,0.008598348399987117,14.004,4.358,3.31
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.518579999490612e-05,0.00026787299999614335,0.00857058740001321,12.13,4.192,3.336
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.907079999953567e-05,0.0002869439999931274,0.00800222720000329,13.498,4.398,3.352
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.464560000451456e-05,0.0002999725999907241,0.009669568799992704,14.944,4.372,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.919759998825612e-05,0.00029542719998698884,0.008045264600000337,13.202,4.326,3.304
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.176859999643057e-05,0.00030333799999698386,0.008134735799995725,13.876,4.35,3.33
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.1807400012658036e-05,0.0002817636000290804,0.008067211000001408,13.306,4.422,3.354
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.285780000282102e-05,0.00029885779999040094,0.0076048782000052596,14.13,4.29,3.286
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.290539999055909e-05,0.00029588599998805874,0.008348211999980776,14.064,4.39,3.346
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.047239998726582e-05,0.0003033997999873463,0.007038612200001807,14.092,4.66,3.338
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9393799991557896e-05,0.00027073399998425886,0.008643624199987243,13.388,4.226,3.4
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.8588799991885023e-05,0.00018376599999373865,0.008589011199991546,13.868,13.868,3.332
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.9208399996823574e-05,0.0003216713999863714,0.00797581439998612,13.568,8.23,3.382
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.916500000468659e-05,0.0003537135999995371,0.008365412999993169,13.638,5.966,3.376
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.100419999849691e-05,0.0003443779999879553,0.009057452199988802,13.922,4.59,3.37
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,3.892179999547807e-05,0.00031922380000196424,0.008211965799993778,14.796,4.924,3.416
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,5.2673800003503854e-05,0.0003756641999907515,0.008739806000005046,14.868,4.51,3.344
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.107799998746486e-05,0.0003054695999835531,0.007941173399999571,13.7,4.36,3.34
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.3351399996026887e-05,0.00035442339999190156,0.008519886999994924,14.36,4.77,3.4
rlrange=50,sigma2=10
Scale,nR,nL,RSCT1,RSCT2,BFST1,RSCL1,RSCL2,BFSL
0,0,0,4.123539999363857e-05,0.000308924199998728,0.008050940800007993,13.686,4.2,3.294
